视频cid,弹幕内容
202829492,不这么站着就忍不住拉手风琴
202829492,鼓掌的都是白人
202829492,三年之后又三年，说好干完这一票就退休的
202829492,他是黑人，好，我生命受到威胁。
202829492,？？？？直接开枪不就行了。
202829492,这签名是心电图吗？绝了
202829492,BILIBILI干杯？？
202829492,愁白了发~
202829492,当警员认为自己生命遭到威胁时就认定其生命遭到了威胁
202829492,这有区别吗？
202829492,建国还是让步了
202829492,说得那么小声
202829492,妙啊
202829492,生命受到威胁，还想锁喉？哈哈哈哈哈哈
202829492,佩洛西还要看更多美丽风景线
202829492,后面那些警员都很凶
202829492,生命受到威胁直接开枪
202829492,不，你想要
202829492,胸前的红领巾，更加鲜艳了
202829492,感觉比竞选时老的很多
202829492,没有你骂，有了你又骂软
202829492,开枪就完了
202829492,这杯水想杀我！
202829492,威胁生命直接掏枪
202829492,遇到生命危险都直接开枪了
202829492,直接开枪
202829492,令和
202829492,遭到生命威胁都可以开枪了，还用锁喉干嘛？
202829492,立法鬼才
202829492,这个姿势妖娆的
202829492,好自豪的样子
202829492,站姿销魂
202829492,横批直接开枪就行了
202829492,警察：这样不自由了
202829492,警察：以后可以直接开枪了
202829492,啊？不是开枪吗？
202829492,这和不能锁喉有什么区别   是警察拔枪不够快吗  手动滑稽
202829492,腰肯定有问题
202829492,？？？
202829492,开枪就完事了
202829492,嗯~众所周知在漂亮国当警员遭受生命威胁的时候就没机会用锁喉了(#^.^#)
202829492,我知道你想要什么
202829492,you will
202829492,you will hurt those who have the least the most.
202829492,直接开枪就不会有危险了
202829492,警察在生命遭危险前可以开枪
202829492,看起来力度弱 其实直接开枪
202829492,治标不治本
202829492,禁止锁喉，多多开枪
202829492,富人可以买高级安保系统 雇私人保镖
202829492,好家伙，等于没说
202829492,禁止锁喉，直接开枪
202829492,手电危险我的生命
202829492,直接击毙，不需要锁喉
202829492,我犯痔疮的时候也喜欢这么站
202829492,怂了？
202829492,怂了？
202829492,姿势销魂
202829492,没有人比我更懂他们想要什么
202829492,没有人比我更懂他们想要什么！
202829492,胸前的红领巾越发的耀眼
202829492,川宝 看上去好憔悴啊
202829492,生命威胁，不建议锁喉，直接击毙
202829492,这个受威胁怎么界定他没说
202829492,都生命威胁了不拔枪还锁喉。。动动脑子
202829492,遭遇生命威胁都直接拔枪了 还锁喉？
202829492,自由枪战每一天
202829492,被ban？好可怕
202829492,直接开枪
202829492,川普=他们
202829492,站着也给我照一张
202829492,就这？就这？
202829492,阿瓦达啃大瓜！
202829492,还没猝死呢？
202829492,川普，你变了，软了
202829492,世  界  名  画
202829492,怂了你的勇气呢建国我看不你！
202829492,你给我站直了讲话！！
202829492,开枪
202829492,6小时才9700点赞，佩洛西这流量根本没法和特朗普比啊！
202829492,都直接开枪了，还锁喉
202829492,锁喉和开枪效率差不多
202829492,开枪就完事了
202829492,所以选择枪击
202829492,有个球用
202829492,美国警员:我觉得我的生命在岗位上就已经受到威胁
202829492,川宝兴致不高啊
202829492,噜噜哇噜噜哒！
202829492,所以 他认为锁喉这招是无敌的？
202829492,生命危险的解释权呢，约等于没说
202829492,头发白了
202829492,关键会有人鸟他么？
202829492,不情不愿
202829492,诏      书
202829492,反正到时候执法仪又恰好没拍到
202829492,黑人的脖子威胁到了警察的膝盖，可以进行锁喉
202829492,清一色白人
202829492,禁用锁喉可以直接击毙
202829492,然而生命威胁的定义呢
202829492,川川立
202829492,你敢动一下直接开枪，锁喉还是轻的
202829492,建国啊  怂什么啊
202829492,生命遭威胁还有能力使用锁喉？
202829492,比如说用了长得像枪的手电筒
202829492,没有人比我更懂锁喉
202829492,川川鬼畜素材准备
202829492,经典动作
202829492,没人比我更懂你需要什么
202829492,生命遭到威胁以后举手投降怎么锁喉
202829492,生命被威胁的时候可能已经死了
202829492,秩序？懂王也是甜不辣？
202829492,头发要要没了
202829492,头发变少了啊
202829492,确实太弱了，我不锁喉就是直接拔枪
202829492,这就相当于禁止锁喉了
202829492,卧槽720这么清晰
202829492,这不自由
202829492,特朗普爱撒谎，但在坚持这上还是没错的，真听那些反智的才完蛋，本来枪就多，要乱套
202829492,写的什么寄把玩意儿？跟小学生写的字一样
202829492,手风琴没带 整个人身体软绵绵的
202829492,红领巾很鲜亮
202829492,又有了名目拨钱
202829492,樱桃小嘴
202829492,他手里拿着根香蕉，我感觉我受到了威胁！
202829492,阿瓦达索命
202829492,话中有话
202829492,这里话里有话
202829492,这里可以阴谋论
202829492,这句话是暗示
202829492,关键这个生命受威胁弹性太大了
202829492,反正都是嘴炮
202829492,他们只想零元购
202829492,关键的不是故意谋杀么，转移重点是什么鬼？
202829492,宁说绕口令呢
202829492,人肉示波器
202829492,太弱了
202829492,直接开枪
202829492,保护我方建国
202829492,很有道理啊
202829492,666
202829492,战略扭头
202829492,嘴炮治国
202829492,没人比我更懂锁喉
202829492,不能锁喉，我用膝盖压脖子总可以吧
202829492,什么属于生命危险？这不是自己说了算吗，我觉得我收到了生命威胁
202829492,改了和没改一下
202829492,警察自己主观认为受到威胁生命吗
202829492,开完枪在锁喉，毕竟他死之前诅咒过……
202829492,火上浇油啊
202829492,不用锁喉我可以用枪啊
202829492,不愧是你
202829492,咕噜灵波
202829492,不开枪，配枪干嘛？
202829492,参见懂王！
202829492,你下台之后会有危险的
202829492,妥 协
202829492,生命危险直接开枪咯还锁喉
202829492,我觉得比起麦克阿瑟，特朗普演技比较好！
202829492,可以先用枪
202829492,等于没有改变
202829492,你觉得对方手上手电筒是枪也可以当成是危险
202829492,可以直接开枪，锁什么喉哟
202829492,下次我们直接枪击，还省点时间
202829492,美国警察觉得自己随时都有生命危险，所以随时都可以用
202829492,那怎样才算生命受到威胁呢？
202829492,拔枪吧
202829492,地堡boy
202829492,警察：我生命遭到了威胁
202829492,哈利波特
202829492,解散警局可太猛了，梦回西部啊
202829492,以后直接开枪，锁喉也省了
202829492,但可以提前拔枪。
202829492,no they are talking about it and they know what they want
202829492,手在抖hhh
202829492,生命遇到危险时直接开枪了、
202829492,认怂寄吧，美国警察感觉受到生命威胁后可以直接开枪击杀，谁锁你的喉
202829492,建议锁头
202829492,改为直接击毙
202829492,川川你憔悴了好多
202829492,生命危险谁锁喉啊，有那时间第二个弹夹都打空了
202829492,这好像不是问题重点
202829492,蠢萌
202829492,哈哈
202829492,生命都被威胁了还怎么锁喉？
202829492,好可爱，大宝宝
202829492,站姿销魂
202829492,跳过锁喉直接开枪
202829492,警察只有在遭受生命威胁时才能拔枪
202829492,都能锁喉了，还会受生命威胁？谁威胁谁？
202829492,警员上岗必须培训锁喉技术
202829492,我感觉他老了 苍老了
202829492,川普站姿》》》
202829492,直接开枪不是更好吗
202829492,解散警局太离谱了
202829492,阴谋啊， 为了大选只能这么做了，以此来获取白人票
202829492,不用谢
202829492,川 皇 の 嘲 讽
202829492,警察：只要出警了 我们的生命每一秒都受到危险
202829492,姿势妖娆
202829492,保护川宝
202829492,川宝川宝，爱你到老
202829492,哈哈哈
202829492,PD：我被人用枪指着头，怎么用锁喉
202829492,有生命威胁时，那喉已经被别人锁着了
202829492,哈哈哈哈哈哈哈
202829492,美国警察感觉生命有危险都是直接开枪的
202829492,感人肺腑
202829492,我支持川普   不管他说啥
202829492,印第安人的问号越来越多了。
202829492,那只能开枪了
202829492,说些奇怪的话
202829492,直接开枪 就可以省去锁喉这个步骤
202829492,警察要抗议了
202829492,。全是白种人笑死我了
202829492,他，永远带着那条红领巾，
202829492,没毛病
202829492,看来抗议还是有效果的
202829492,那些抗议者就是强盗。只有强盗才会希望解散警察局
202829492,你懂的
202829492,砰砰砰
202829492,直接开枪
202829492,这不换汤不换药嘛，以后美国警员们一上来生命就会受到威胁
202829492,直接开枪就行了（笑）
202829492,如何定义生命受到威胁？？？
202829492,姿势逐渐妩媚
202523660,great！great！great！great！
202523660,手风琴，起手式。
202523660,干人事了？！
202523660,手风琴带师
202523660,电影预告一般都和正式内容没有什么关系。
202523660,他眼中的好人
202523660,呵呵呵
202523660,川普专用手风琴
202523660,joker
202523660,川普专用手风琴
13464384,第一
13464384,第一
13464384,这发型帅到我了。
13464384,他在画什么233333
13464384,233
13464384,333332
13464384,说完这话相机声一下子就起来了
13464384,夭寿啦，群主退群了
13464384,干得漂亮
13464384,安倍说MDZZ~~~~你玩的套路我看不懂啊
13464384,哈哈哈哈
13464384,川普画了个条形码
13464384,23333
13464384,哈哈哈哈哈哈
13464384,23333
13464384,这是在画心电图吗
13464384,hhhhhhhhhh
13464384,2333333333
13464384,2333333
13464384,23333333
13464384,脚盆鸡要被卖了
13464384,帅气
13464384,他在签字的时候总觉得在画画
13464384,窝草，速度好快啊，比他的前任从说到做不知道快了多少倍...
13464384,安倍：汪汪汪？
13464384,群主退群
13464384,233333333333
13464384,这照片2333333
13464384,群主退群笑尿233
13464384,涂了什么。。。
13464384,说到做到不含糊，脚盆鸡要带着秃子去喝西北风了
13464384,假装看一下，其实内心炒鸡鸡冻的
13464384,果然是大城市的人 套路果然好
13464384,漂亮
13464384,哈哈哈哈哈哈
13464384,哈哈哈哈哈哈
13464384,2333
13464384,23333333
13464384,群主退群了
13464384,23333
13464384,搞定233
13464384,想笑
13464384,233333333333
13464384,恭喜脚盆鸡
13464384,2333333
13464384,心电图
13464384,厉害了
13464384,安倍：爹你不要我了吗
13464384,女婿好帅
13464384,恍恍惚惚
13464384,群主退群啦！！！
13464384,群主退群了
13464384,女婿
13464384,条形码
13464384,群主退群不要走
13464384,2333333
13464384,哈哈哈心电图
13464384,笑哭
13464384,土豪金白宫
13464384,配图233333
13464384,哈哈哈哈哈哈
13464384,我们现在要开始点菜了(･∀･)
13464384,现在TPP这个大旗就由安倍桑来抗了
13464384,bilibili
13464384,群主退群2333
13464384,哈哈哈哈
13464384,鬼畜来了
13464384,30人
13464384,点菜的哈哈哈哈哈哈
13464384,群主退团了
13464384,什么？ withdrawal from US？
13464384,安倍内心OS：noooooooooooooo！
13464384,2333
13464384,奥观海：老泪纵横
13464384,求安倍心里阴影面积
13464384,哈哈哈哈哈哈哈哈
13464384,hhhhhhh
13464384,公会会长弃坑
13464384,666，川普还是稳
13464384,bgm：江南皮革厂
13464384,tpp主退群了
13464384,鱼香肉丝盖饭来一份
13464384,安倍你脸痛不痛啊
13464384,鬼画符
13464384,让菜菜子和安倍伤心太平洋
13464384,2333333
13464384,新官上任 第一把火
13464384,世界变了
13464384,什么鬼签字，条形码？？？
13464384,真棒
13464384,哈哈
13464384,好了，服务员先点这些，麻溜点，我饿死了
13464384,2333
13464384,2333333333
13464384,23333333333333
13464384,2333333333333
13464384,233333333333
13464384,哈哈哈哈哈哈
13464384,真有很有执行力
13464384,哈哈哈哈哈
13464384,这个签名，丑炸了
13464384,新加坡，马来等：MDZZ，当初非要进来，现在弄大了就跑了
13464384,川普大帝必胜
13464384,服务员，辣子鸡少放辣
13464384,2333333333333333
13464384,爸爸！不要走
13464384,帅气
13464384,群主解散TPP
13464384,安倍:呜汪汪汪汪汪汪
13464384,厉害了
13464384,群主退群
13464384,心电图
13464384,来个地三鲜
13464384,群主要退群啦
13464384,我党精英分子
13464384,观海不哭
13464384,23333
13464384,2333333
19601855, 第一☝️
19601855,只有我跟着做表情吗
19601855,笑死我了
19601855,我觉得后面的表情都挺亮的
19601855,←这个人表情也很逗啊
19601855,我关了弹幕?
19601855,↑
19601855,666
19601855,exciting
19601855,我那时在摄影棚 不在月亮上
19601855,左上角
19601855,左上角一直在笑
19601855,哈哈哈
19601855,全程左上角
19601855,2333333333333
19601855,肚子痛，尿急?
19601855,我是不是第一？
19601855,巴斯光年
19601855,左上角奇行种表情
19601855,但是我的注意力在左上角
19601855,憋着尿呢
19601855,↙就我觉得这个更抢镜吗
19601855,↙就我觉得这个人更抢镜吗                              
19601855,老顽童........
19601855,人家是想上厕所
19601855,左上角那位其实也很抢镜2333333
19601855,2333333
19601855,总统后面的大眼哥更抢眼
19601855,233333333333
19601855,左上角
19601855,金坷垃老头
19601855,这个人还活着？
19601855,左上角才是真亮点
19601855,233全TM是表情包
19601855,这不是奥尔德林么。。。
19601855,活着。。。前不久还在知乎上开过live
19601855,md
19601855,hahahhahahhahahahahahahhaha
19601855,这人是不是就是那个第一个从月球登陆的地球的人？
19601855,左上角那老头咋那么开心
19601855,左上角才是真厉害啊
19601855,美国憨豆
19601855,左上角的哥哥
19601855,哈哈哈哈哈
19601855,阿姆斯特朗已经……
19601855,2333333
19601855,左上角23333
19601855,好萌啊哈哈哈哈
19601855,便秘
19601855,后面的抢镜
19601855,胳膊特壮(阿姆斯特朗)好像死了吧。
19601855,哈哈哈后面那个更抢镜
19601855,所有人尬笑
19601855,今天晚饭吃什么
19601855,早上我吃了什么
19601855,左上角才渗人吧
19601855,第二个哈哈哈哈
19601855,所以这就是当初登月的两个逗比？这属性一直到老啊
19601855,我就静静地看着你这个地球人装X
19601855,老爷子精神很不错啊 
19601855,强颜欢笑. JPG
19601855,刚看了肯尼迪的演讲，我觉得这老爷子一定也是想起了肯尼迪
19601855,这可是登月第一批宇航员，国家英雄
221435566,沙发
221435566,是时候入手腾讯股票了
221435566,好
221435566,加油啊  老马
221435566,看不起我马云爸爸？
221435566,那我的CODM怎么办？
221435566,政委说对了
221435566,抖音带的好头
221435566,赶紧买腾讯股票去啊！
221435566,暴跌百分之10我去
221435566,神仙打架
221435566,开始了
221435566,马上买入腾讯
221435566,腾讯被收购吗？
221435566,快买
221435566,买入腾讯
221435566,扶持腾讯起
221435566,"一步退,步步退"
221435566,美国人的尿性就是欺软怕硬
221435566,这波 这波是变相打击苹果
221435566,请集体下调电子商品价格狗头
221435566,麻花疼是否秒跪？
221435566,大家放心吧，国家肯定和小马哥通过气了，小马哥不会轻易狗带的
221435566,做空腾讯
221435566,张一鸣精美换来这个结果开心吗
221435566,怕的是苹果吧
221435566,我对马哥有信心，不会跪
221435566,赶紧买腾讯股票！一定涨！
221435566,咳咳，老马
221435566,不说了，去买腾讯
221435566,狗咬狗
221435566,快去买
221435566,特总给你们抄底的机会啊，10年难遇，赶快入场。
221435566,这些公司为啥都选择在美国上市？
102401961,纵欲过度啊，要补肾啊
102401961,后面的是在作秀
102401961,谁不知道
102401961,老年痴呆
102401961,全球最大笑星川普
102401961,没有人比我更懂肾病
102401961,"？？？？"
102401961,一瓶肾宝的事
102401961,华佗转世
102401961,（滑稽）
102401961,肯定是提词器坏了
102401961,是你们太过开放了吗？
102401961,我们经过专业的训练，无论多好笑呢，我们都不会笑
102401961,没有人比我更了解肾脏
102401961,肾虚又被说中了
102401961,6
102401961,23333333
102401961,？？？
102401961,哈哈哈哈哈哈哈哈哈
102401961,全知全能
102401961,在美国我就是言出法随【滑稽】
102401961,哈哈哈
102401961,指鹿为马，笑的人过几天就不见了
102401961,选贤任能
102401961,库克，把你肾交了
102401961,我的sari被叫醒了
102401961,扎肾啊 
102401961,肾出了蓝盾、狂徒、日炎、振奋、板甲就没问题了
102401961,心肾综合征
102401961,带医学家
102401961,？？？
102401961,肾宝了解一下
102401961,⊙=⊙
102401961,66666
102401961,达 尔 文
102401961,心知肚明
102401961,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
102401961,肾进口收取关税
102401961,(⊙o⊙)…这是比喻吧，想夸夸相关人员的
102401961,？？？
102401961,老年痴呆前兆。
102401961,Bilibili
102401961,哈哈哈哈哈哈哈哈bgm突然调皮
102401961,议员：我们受过训练一般是不会笑的，除非忍不住
102401961,当总统不需要脑子
102401961,肾脏在我的大脑里……
102401961,很像我写的英语作文
102401961,有钱人就是不一样把自己的肾都移到了心脏
102401961,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
102401961,肾源从哪来？
102401961,没人比我更懂解剖
102401961,肾脏复苏
102401961,全程讲P话
102401961,惠人肾宝片，他好我也好
102401961,每天看川普，超级防抑郁
102401961,难道不是说肾的重要性吗………
102401961,提词器
102401961,六味地黄丸
102401961,川普，你终于知道不戴红领巾了！
102401961,全知全能
102401961,fake news!
102401961,要素察觉
102401961,哈哈哈
102401961,233333
102401961,后面三个反应xswl
102401961,pop face
102401961,怎么增加？换猪的？
102401961,ggggggg
102401961,哈哈哈哈哈哈哈哈哈哈哈哈哈搞事情的bgm
102401961,比我室友还懂肾脏？！
102401961,Bilibili
102401961,没人比我更懂生物
102401961,没有人比我更懂肾病
102401961,没有人比我更懂生物学
102401961,这是免除墨西哥进口肾脏关税吗？（滑䅲）
102401961,？？？？
102401961,新人类此刻诞生
102401961,肾长心上，牛批
102401961,老年痴呆哈哈哈哈哈哈哈哈哈哈哈哈哈
102401961,医学生摸不着头脑？？？
102401961,BGM好评，魔动王，满满的童年回忆
102401961,神农降临！！
102401961,华 佗 再 世
102401961,南 丁 格 尔
102401961,后面几个心想太特么丢人了 现在走还来得及不？
102401961,他是怎么活到现在的？
102401961,看到这张脸手就痒痒！
102401961,假新闻
102401961,哈哈哈
102401961,哈哈
102401961,后面老太太估计就是患者
102401961,汇        源       肾        宝
102401961,你自己割肾出来吗，可笑
102401961,生       物        鬼       才
102401961,至理名言
102401961,传统艺能
102401961,自由美利坚
102401961,哈哈哈
102401961,特殊构造
102401961,自由美利坚
102401961,没人比我更了解人体构造
102401961,心电图签好了
102401961,章 口 就 莱
102401961,后面的集体脸红？！大概是憋的
102401961,我听过地产公司老板讲身心灵，同样的配方
102401961,“没有人比我更懂生物学！”
102401961,肾源来自黑人
102401961,演   讲   治   国(America色)
102401961,哈哈哈哈哈哈哈哈
102401961,货源增加？细思极恐…
102401961,观川普网
102401961,没有人比我更懂肾脏
102401961,bgm欢脱
102401961,光能使者的
102401961,？
102401961,没有人比我更懂生理构造了
102401961,观察川普网
102401961,I know all about kidney
102401961,没人比我更懂系列
102401961,???
102401961,别急着笑，肾不好的人心脏还真有病变
102401961,长寿（察觉）
102401961,光能使者
102401961,世界知名医生唐纳德特朗普
102401961,哈哈哈哈哈哈
102401961,随后签署了左肾右移，右肾左移的法案
102401961,华佗在世
102401961,胆结石在他脑子里那个笑死我了
102401961,佩服美国人的定力 居然没有人笑出声。。。。
102401961,哈哈哈哈哈哈哈
102401961,嘎嘎嘎嘎嘎
102401961,已婚证明
102401961,结婚证
102401961,吓死我了，幸亏我没有肾
102401961,噔 噔 咚
102401961,带 医 学 家
102401961,皇帝要造基因原体
102401961,白头盔，该你上了
102401961,哦哦哦后面那个小宝宝~⊙▽⊙
102401961, 感觉是个比喻233
102401961,后面的宝宝好可爱啊
102401961,念稿子
102401961,肾亏导致心肌梗塞
102401961,垃圾
102401961,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈第一条笑死
102401961,再来亿遍
102401961,没有人比我更懂肾脏
102401961,蜥蜴人吗哈哈哈哈
102401961,哈哈哈哈哈
102401961,GKD
102401961,这段我看了五遍
102401961,BGM突变
102401961,你可补补肾吧
102401961,友商把额惹急了，我就假装科普重新定义生物学
102401961,都在憋笑
102401961,全职高手川建国
102401961,店内充满了快活的气息
102401961,令和
102401961,没人比我懂肾病
102401961,哈哈哈
102401961,哈哈哈哈
102401961,川氏老方
102401961,星 际 战 士
102401961,提词器被雨冲坏了！
102401961,肾知肚明
102401961,哈哈哈哈
102401961,23333333
102401961,哈哈哈
102401961,哈哈哈
102401961,张口就来
102401961,新  人  类
102401961,没人比我更懂生物学
102401961,fake news！
102401961,后边太抢眼了
102401961,没人比我更懂生物。
102401961,他好我也好
102401961,活体摘除器官！
102401961,肾肺不分
102401961,后面那个老太太，眼圈是眼影吗？
102401961,这个bgm
102401961,肾源？？？？哪里来的哇
102401961,原铸星际战士
102401961,基因原体
102401961,星际战士
102401961,应该是比喻吧 不可能连这都不知道吧 好歹精英阶层
102401961,这是光能使者的音乐！！！
102401961,建国同志是不是痴呆了
102401961,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
102401961,比喻很关心。春晚人真多。
102401961,只不过表示对于肾病患者他非常关心，放在心里。
102401961,原来肾脏是心脏的一部分
102401961,没人比我更懂心脏
102401961,估计是想强调肾的重要性～233
102401961,完了学了五年医现在要重新学了
102401961,你的红领巾啊
102401961,没有人比我更懂生物学
102401961,没有人比我更懂生物学
102401961,哈哈哈哈哈
102401961,怎么才能供应？
102401961,川建国同志
102401961,肾宝片了解一下
102401961,666
102401961,？
102401961,此刻开启新纪元！
102401961,没有人比我更懂肾脏
102401961,哈哈哈哈哈哈哈可能他是这样长的吧
102401961,红红火火恍恍惚惚哈哈哈哈
102401961,没人比我更懂忽悠，特朗普
102401961,哈哈哈哈哈哈哈哈哈哈哈
102401961,搞得跟传销似的
102401961,我们是经过培训的一般不会笑，除非太搞笑
102401961,鬼畜区该你们上场了
102401961,呵呵
102401961,666
102401961,观察川普网
102401961,没有人比我更了解肾脏
102401961,泄露天机
102401961,背景的人都一脸懵逼，我们要不要吹俩句
102401961,小宝宝可惜肾不好
102401961,没有总统比我了解肾，我用的最多
102401961,张口就来
102401961,没毛病吧
102401961,美国启用死囚内脏
102401961,？？？
102401961,哈哈哈哈哈哈哈哈哈哈哈哈
102401961,哈哈哈哈哈哈
102401961,拥有百科全书一样丰富知识的川普
102401961,？？？？
102401961,尴尬了
102401961,数百万咩？
102401961,哈哈哈
102401961,？？？
102401961,又是一道鬼画符
102401961,没有人比我更懂生物
102401961,这就有点断章取义了，他说肾在议员心中位置高
102401961,bgm劝投币
102401961,除非忍不住
102401961,除非忍不住
102401961,哈哈哈哈
102401961,第一大死因是发动战争吧
102401961,没有人比我更懂生物
102401961,在我心中呀 老美的状语放在后面
102401961,哈哈哈哈哈哈哈
102401961,哈哈哈哈哈哈
102401961,哈哈哈哈哈
102401961,金色眼影
102401961,？我能忍住！……不行，忍不住
102401961, 美国总统上任可以加一个常识考试
102401961,名场面
102401961,6
102401961,哈哈哈哈哈
102401961,哈哈哈哈哈
102401961,美 国 凤 山
102401961,悬 壶 济 世
102401961,达 利 医 学
102401961,我叫李时珍，我已经报警了
102401961,2333333
102401961,美国新型人种!!!!
102401961,美国新人种!
102401961,没有人比我更懂生物学
102401961,我写论文要引用这句话
102401961,北美懂王
102401961,笑尿
102401961,美国神医
102401961,哈哈哈哈哈哈哈哈
102401961,川建国——转世猾陀
102401961,名场面
102401961,围观 扔香蕉
102401961,肾病(虚)
102401961,红红火火
102401961,没有人比我更了解肾脏
102401961,哈哈哈哈哈哈哈哈
102401961,看左中间那个摇来摇去的胖子和小孩
102401961,哈哈哈哈哈哈哈哈哈哈
102401961,肾源从哪来？
102401961,fake  news
102401961,好感动，我枯了
102401961,没有人比我更懂生物
102401961,哈哈哈哈哈哈哈哈好
102401961,抱着娃来听总统讲话
102401961,国土文化
102401961,当 地 文 化
102401961,混入其中
102401961,没有人！
102401961,百万。。
102401961,人 体 改 造
102401961,呀，光能使者！！！
102401961,今年生物白学了
102401961,美 国 医 疗
102401961,是不是你就有哇
102401961,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
102401961,日常学英语
102401961,后面的阿婆双眼被电炮了吗？为什么不休息，在这里当背景
102401961,我来穿过
102401961,这是一个比喻吧。。。
102401961,没人比我更懂生物
102401961,观察特朗普网
102401961,什么是国际名医啊（战术后仰）
102401961,？？？？
102401961,你又懂了
102401961,他好你也好
102401961,233
102401961,后面那个小家伙好可爱
102401961,没人比我更了解肾脏？
102401961,我去，他看的是中国汇源肾宝的广告吗
102401961,没有人比我更懂人体器官
102401961,用议员的肾？？？
102401961,增加？从黑市买？
102401961,要 素 察 觉
102401961,光能使者
102401961,没有人比我更懂生物
102401961,？？？？
102401961,胖胖的宝宝好可爱
102401961,为什么要报个孩子在这？？？
102401961,川普上知天文下晓地理
102401961,哈哈哈哈哈哈正片正片
102401961,久等了
102401961,独 立 宣 言
102401961,我想知道他怎么增加肾的数量？
102401961,哈哈哈哈
102401961,群众:你说啥啊？！
102401961,可能是说肾源这一件事在心中的位置特殊
102401961,医保都没了，还治个球
102401961,？？？
102401961,川陀
102401961,开幕雷击
102401961,China
102401961,China
102401961,比喻吗？
102401961,快憋不住了
102401961,六味地黄丸
102401961,记下来，要考的。
102401961,死人强制捐肾嘛？
102401961,如何增加肾源?
102401961,？？？？
102401961,小可爱抢眼
102401961,哈哈哈哈哈哈哈
102401961,哈哈哈哈哈
102401961,可以增多几个肾？
102401961,没人比我懂生物
102401961,陈莲河
102401961,这个 有人信？？肾脏还能变出来啊
102401961,哈哈哈哈哈哈哈哈哈哈哈哈
102401961,前方高能
102401961,为什么ta眼部颜色和其他皮肤颜色不一样
102401961,应该有象征意味吧。。
102401961,没有人比我更懂生物
102401961,没人比我更了解人体构造
102401961,尴尬
102401961,这行政令真有用
102401961,医学奇迹
102401961,这玩意还能有货源？
102401961,哈哈哈哈哈哈哈哈哈哈哈哈哈
102401961,哈哈哈哈哈
102401961,哈哈哈哈哈哈
102401961,小孩呢？
102401961,棒读
102401961,??这要一起得肾病吗？
102401961, 华 佗 再 世
102401961,带 医 学 家
102401961,牛逼
102401961,相信我没有人比我更懂医学。
102401961,特朗普说得对 
102401961,笑死我了
102401961,生物老师冷静点，算了算了
102401961,没人比我更懂生物学
102401961,川普nb！
102401961,中式英语，暴露了呀建国同志
102401961,陈  莲  河
102401961,罪犯
102401961,我叼
102401961,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
102401961,哈哈哈哈哈哈哈哈哈哈哈哈哈
102401961,没有人比我更懂肾脏
102401961,这是玩梗吧
102401961,没人比我更懂肾
102401961,肾虚的原因吧……
102401961,呕吼
102401961,和最高的价格
102401961,恶 魔 人
102401961,没人比我更懂生物学
102401961,达尔文的棺材板要掀开了
102401961,暂停成功
102401961,没有人比我更懂肾脏
102401961,没人比我更了解生物
102401961,哈哈哈哈哈
102401961,怎么增加肾源，抢么？
102401961,爱肾人士有话说了
102401961,233333
102401961,512位地黄丸
102401961,肾亏
102401961,你就是维萨里转世
102401961,汇源肾宝
102401961,汇源肾宝拯救美国
102401961,美国的医疗福利应该很好
102401961,没有人比我更懂肾病
102401961,明显不是字面意思，可以说肝胆相照，心肾相交
102401961,川建国同志辛苦了
102401961,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
102401961,没有谁比我更懂生物学了
102401961,哈哈哈哈哈哈哈哈
102401961,久 等 了
102401961,Fake news
102401961,生 物  学 家
102401961,怎么增加？
102401961,长点肾吧！！23333
102401961,所以你取消了医改
102401961,牛牛牛
102401961,全程看孩子
102401961,我觉得他这样说是在强调肾脏疾病的重要性吧，毕竟没人这么大了还不知道肾在哪233
102401961,这是直译
102401961,这个没毛病
102401961,扶正固本
102401961,扶正固本
102401961,心脏里装的尿么
102401961,特朗普终于承认自己有肾病了
102401961,哈哈哈哈哈哈哈哈哈
102401961,？？？
102401961,肾是有限的
102401961,美国网友也很逗比
102401961,川建国同志辛苦了
102401961,后面一群面瘫
102401961,没有人比我更懂。嗯。更懂一切
102401961,字由的气息
102401961,？
102401961,我是华佗，我报警了
102401961,？？？？
102401961,我说肾脏在哪就在哪，不信我打你——川普
102401961,语不惊人死不休
102401961,建国同志
102401961,红领巾呢
102401961,66666
102401961,生物学家的演讲
102401961,太神了，原来你的肾脏在你的心脏里面？？？
102401961,222333
102401961,画风突变
102401961,看这一脸哀怨的表情
102401961,哈哈哈哈
102401961,后面那个宝宝
